Index,MTH.Open,MTH.High,MTH.Low,MTH.Close,MTH.Volume,MTH.Adjusted
2016-01-21,13.6599998474121,13.9849996566772,13.1850004196167,13.4300003051758,1733200,13.347993850708
2016-01-22,13.5699996948242,14.3699998855591,13.5699996948242,14.0600004196167,1144000,13.9741468429565
2016-01-25,13.9549999237061,13.9549999237061,13.4399995803833,13.585000038147,659800,13.5020475387573
2016-01-26,13.7250003814697,14.4549999237061,13.4750003814697,14.0500001907349,1704800,13.964207649231
2016-01-27,13.9849996566772,14.4499998092651,13.8900003433228,13.9949998855591,1772400,13.9095439910889
2016-01-28,14.9099998474121,16.8500003814697,14.8100004196167,15.960000038147,3447400,15.8625450134277
2016-01-29,15.9399995803833,16.7999992370605,15.9399995803833,16.5049991607666,2066800,16.4042167663574
2016-02-01,16.3449993133545,16.5100002288818,16.0100002288818,16.0750007629395,1137400,15.9768438339233
2016-02-02,15.9300003051758,15.9799995422363,15.2250003814697,15.3249998092651,1586000,15.2314224243164
2016-02-03,15.5550003051758,15.5749998092651,14.6549997329712,15.1049995422363,1009200,15.0127658843994
2016-02-04,15.0249996185303,15.9549999237061,15.0249996185303,15.6400003433228,1449600,15.5444993972778
2016-02-05,15.4899997711182,15.6499996185303,15.0900001525879,15.3299999237061,1084400,15.2363920211792
2016-02-08,15.1049995422363,15.1049995422363,14.539999961853,14.8050003051758,820800,14.7145977020264
2016-02-09,14.5699996948242,14.9899997711182,14.3199996948242,14.6700000762939,712200,14.5804224014282
2016-02-10,15.0200004577637,15.3050003051758,14.6099996566772,14.8850002288818,842200,14.7941093444824
2016-02-11,14.5699996948242,14.6999998092651,13.9899997711182,14.2399997711182,1117200,14.1530475616455
2016-02-12,14.3500003814697,15.1549997329712,14.2849998474121,15.1149997711182,894600,15.0227041244507
2016-02-16,15.1899995803833,15.5249996185303,14.9049997329712,15.5100002288818,823800,15.4152927398682
2016-02-17,15.4449996948242,15.6199998855591,15.1450004577637,15.25,802800,15.1568803787231
2016-02-18,15.3100004196167,15.3249998092651,14.8999996185303,15.0500001907349,720800,14.9581022262573
2016-02-19,15.0249996185303,15.4049997329712,15.0249996185303,15.2299995422363,679800,15.137001991272
2016-02-22,15.4499998092651,15.7600002288818,15.3450002670288,15.7349996566772,471000,15.6389188766479
2016-02-23,15.7399997711182,15.8549995422363,15.2799997329712,15.789999961853,724600,15.6935834884644
2016-02-24,15.6199998855591,15.8249998092651,15.3149995803833,15.8100004196167,523200,15.7134618759155
2016-02-25,15.7650003433228,16.1149997711182,15.6700000762939,16.0699996948242,429400,15.9718732833862
2016-02-26,16.125,16.2950000762939,15.7600002288818,15.9399995803833,495200,15.8426666259766
2016-02-29,15.9399995803833,16.4449996948242,15.8850002288818,16.2350006103516,807200,16.1358661651611
2016-03-01,16.2999992370605,16.7250003814697,16.1800003051758,16.7250003814697,615000,16.6228733062744
2016-03-02,16.6650009155273,17.0100002288818,16.5900001525879,16.9850006103516,675600,16.8812866210938
2016-03-03,17.0499992370605,17.4400005340576,17.0300006866455,17.2999992370605,472200,17.1943626403809
2016-03-04,17.2649993896484,17.4050006866455,16.9400005340576,17.1949996948242,568400,17.0900039672852
2016-03-07,17.1299991607666,17.8500003814697,17.0100002288818,17.75,886600,17.6416149139404
2016-03-08,17.6450004577637,17.7900009155273,17.0699996948242,17.1100006103516,877200,17.0055236816406
2016-03-09,17.1599998474121,17.4400005340576,16.9300003051758,17.3299999237061,253200,17.2241802215576
2016-03-10,17.4400005340576,17.6399993896484,16.8199996948242,17,401400,16.8961944580078
2016-03-11,17.1700000762939,17.6650009155273,17.0900001525879,17.6299991607666,468000,17.522346496582
2016-03-14,17.5599994659424,17.6100006103516,17.1749992370605,17.3700008392334,338400,17.26393699646
2016-03-15,17.2450008392334,17.3899993896484,17.0200004577637,17.1599998474121,373600,17.0552177429199
2016-03-16,17.0650005340576,17.5550003051758,16.9200000762939,17.5049991607666,442400,17.3981094360352
2016-03-17,17.4650001525879,18.0349998474121,17.4400005340576,17.8700008392334,561000,17.7608833312988
2016-03-18,18,18.2600002288818,17.9850006103516,18.0949993133545,590200,17.9845085144043
2016-03-21,18.1350002288818,18.1550006866455,17.6149997711182,17.6849994659424,275600,17.5770111083984
2016-03-22,17.5949993133545,17.7549991607666,17.5100002288818,17.5699996948242,273000,17.4627132415771
2016-03-23,17.4750003814697,17.4750003814697,16.8099994659424,16.8199996948242,639200,16.7172927856445
2016-03-24,16.8250007629395,16.8999996185303,16.4650001525879,16.8500003814697,1162000,16.7471103668213
2016-03-28,16.9349994659424,17.6599998474121,16.6100006103516,17.4950008392334,583800,17.3881721496582
2016-03-29,17.5599994659424,18.125,17.4500007629395,18.0599994659424,850600,17.9497222900391
2016-03-30,18.1149997711182,18.1800003051758,17.7600002288818,17.8700008392334,390200,17.7608833312988
2016-03-31,17.8500003814697,18.3400001525879,17.8449993133545,18.2299995422363,515600,18.1186828613281
2016-04-01,18.0650005340576,18.2649993896484,17.9200000762939,18.2549991607666,584600,18.1435298919678
2016-04-04,18.2350006103516,18.2900009155273,17.6149997711182,17.9099998474121,790600,17.8006381988525
2016-04-05,17.7399997711182,18.2849998474121,17.3099994659424,17.9850006103516,613200,17.8751811981201
2016-04-06,18.0249996185303,18.4750003814697,17.8600006103516,18.4400005340576,439800,18.3274021148682
2016-04-07,18.4899997711182,19.1900005340576,18.4899997711182,19.0599994659424,1414200,18.9436149597168
2016-04-08,19.2600002288818,19.4249992370605,19.0599994659424,19.1599998474121,382400,19.043004989624
2016-04-11,19.1499996185303,19.5049991607666,19.1499996185303,19.2900009155273,465400,19.172212600708
2016-04-12,19.2800006866455,19.3600006103516,19.1200008392334,19.2250003814697,386000,19.107608795166
2016-04-13,19.0149993896484,19.8799991607666,18.8600006103516,19.6949996948242,873000,19.5747375488281
2016-04-14,19.6849994659424,19.7299995422363,19.1949996948242,19.3899993896484,675800,19.2716007232666
2016-04-15,19.3799991607666,19.4799995422363,19.0949993133545,19.3250007629395,430200,19.2069988250732
2016-04-18,19.125,19.2900009155273,18.9950008392334,19.2399997711182,521000,19.1225166320801
2016-04-19,19.1599998474121,19.4549999237061,18.7049999237061,18.9249992370605,596200,18.8094387054443
2016-04-20,18.9150009155273,19.2999992370605,18.75,19.1350002288818,543000,19.0181579589844
2016-04-21,19.2049999237061,19.3199996948242,18.9099998474121,18.9899997711182,394200,18.8740425109863
2016-04-22,18.9549999237061,19.1749992370605,18.6599998474121,18.875,502600,18.759744644165
2016-04-25,18.8050003051758,18.9099998474121,18.5149993896484,18.6700000762939,365800,18.5559978485107
2016-04-26,18.6700000762939,18.9799995422363,18.3649997711182,18.9750003814697,342200,18.8591346740723
2016-04-27,18.9400005340576,19.3649997711182,18.8400001525879,19.2950000762939,797400,19.1771812438965
2016-04-28,19.0599994659424,19.0599994659424,16.7849998474121,16.8700008392334,4748800,16.7669887542725
2016-04-29,16.7999992370605,17.1599998474121,16.7950000762939,17.0149993896484,1652800,16.9111022949219
2016-05-02,17.0599994659424,17.2399997711182,16.8950004577637,16.9799995422363,974200,16.8763160705566
2016-05-03,16.7849998474121,16.9349994659424,16.5100002288818,16.7250003814697,1106000,16.6228733062744
2016-05-04,16.5599994659424,16.7250003814697,16.2549991607666,16.625,1012600,16.5234851837158
2016-05-05,16.6550006866455,16.8050003051758,16.4599990844727,16.5699996948242,1191800,16.4688205718994
2016-05-06,16.5949993133545,16.7549991607666,16.2399997711182,16.4200000762939,964800,16.3197364807129
2016-05-09,16.4549999237061,16.9850006103516,16.375,16.8299999237061,907400,16.7272319793701
2016-05-10,16.9549999237061,17.0550003051758,16.7150001525879,17.0450000762939,1399400,16.9409198760986
2016-05-11,16.9500007629395,17.0900001525879,16.6700000762939,16.8099994659424,1726200,16.7073535919189
2016-05-12,16.8649997711182,16.9300003051758,16.5200004577637,16.7299995422363,1284200,16.6278419494629
2016-05-13,16.7250003814697,17.1100006103516,16.6800003051758,16.8349990844727,1033200,16.7322006225586
2016-05-16,16.8400001525879,17.0650005340576,16.8150005340576,16.9650001525879,850800,16.8614082336426
2016-05-17,17.3649997711182,17.9449996948242,17.2399997711182,17.3700008392334,1802000,17.26393699646
2016-05-18,17.3050003051758,17.6849994659424,16.9799995422363,17.0949993133545,686200,16.9906139373779
2016-05-19,16.9750003814697,17.1350002288818,16.8600006103516,17.0699996948242,592600,16.9657669067383
2016-05-20,17.1299991607666,17.4400005340576,17.1100006103516,17.3850002288818,542600,17.278844833374
2016-05-23,17.3899993896484,17.4950008392334,17.1149997711182,17.1450004577637,413400,17.0403099060059
2016-05-24,17.3549995422363,18.2800006866455,17.3549995422363,18.0799999237061,820400,17.9696006774902
2016-05-25,18.1299991607666,18.25,17.8999996185303,18.2350006103516,971800,18.1236534118652
2016-05-26,18.2350006103516,18.3649997711182,18.0499992370605,18.1849994659424,633800,18.0739574432373
2016-05-27,18.2350006103516,18.5149993896484,18.1149997711182,18.3500003814697,566200,18.2379512786865
2016-05-31,18.2800006866455,18.4099998474121,18.1299991607666,18.2450008392334,712200,18.1335926055908
2016-06-01,18.1100006103516,18.4099998474121,17.9799995422363,18.3500003814697,600200,18.2379512786865
2016-06-02,18.2549991607666,18.2900009155273,18.0550003051758,18.1100006103516,752600,17.999418258667
2016-06-03,18.0750007629395,18.4599990844727,17.7700004577637,18.3250007629395,625200,18.2131042480469
2016-06-06,18.2950000762939,18.5200004577637,18.2299995422363,18.3950004577637,4e+05,18.2826766967773
2016-06-07,18.4200000762939,19.1499996185303,18.3150005340576,18.9249992370605,701800,18.8094387054443
2016-06-08,18.9799995422363,19.2749996185303,18.9050006866455,19.0799999237061,765000,18.963493347168
2016-06-09,19.0550003051758,19.1849994659424,18.8950004577637,19.1450004577637,529400,19.02809715271
2016-06-10,18.9200000762939,18.9500007629395,18.5499992370605,18.5799999237061,399400,18.4665470123291
2016-06-13,18.4750003814697,18.5149993896484,17.9650001525879,18.0149993896484,794800,17.9049968719482
2016-06-14,17.9599990844727,18.1450004577637,17.7700004577637,17.9099998474121,587200,17.8006381988525
2016-06-15,18.0499992370605,18.3349990844727,17.8899993896484,18.1100006103516,596600,17.999418258667
2016-06-16,17.9549999237061,18.1399993896484,17.7749996185303,18.1149997711182,430600,18.0043869018555
2016-06-17,18.1700000762939,18.6499996185303,17.9750003814697,18.4799995422363,974600,18.3671569824219
2016-06-20,18.7800006866455,19.0149993896484,18.6650009155273,18.6900005340576,542200,18.5758762359619
2016-06-21,18.9099998474121,18.9400005340576,18.1550006866455,18.5349998474121,446600,18.4218215942383
2016-06-22,18.5349998474121,18.8150005340576,18.3050003051758,18.3250007629395,356600,18.2131042480469
2016-06-23,18.5949993133545,18.8549995422363,18.3400001525879,18.8400001525879,414600,18.7249603271484
2016-06-24,18.0300006866455,18.4150009155273,17.9200000762939,18.1749992370605,908600,18.0640182495117
2016-06-27,17.9950008392334,18.0849990844727,17.3600006103516,17.5249996185303,1024000,17.4179878234863
2016-06-28,17.7950000762939,18.0949993133545,17.6650009155273,17.8700008392334,662400,17.7608833312988
2016-06-29,18.1550006866455,18.5499992370605,17.9950008392334,18.4699993133545,566000,18.3572177886963
2016-06-30,18.5699996948242,18.8099994659424,18.2150001525879,18.7700004577637,566800,18.655387878418
2016-07-01,18.8250007629395,19.2000007629395,18.7549991607666,18.9549999237061,439600,18.8392562866211
2016-07-05,18.8449993133545,18.8449993133545,18.4850006103516,18.7450008392334,437600,18.6305408477783
2016-07-06,18.6849994659424,19.25,18.5499992370605,19.25,828400,19.1324558258057
2016-07-07,19.2099990844727,19.5,19.1299991607666,19.4650001525879,950400,19.3461437225342
2016-07-08,19.6700000762939,20.2049999237061,19.6049995422363,19.9549999237061,1582400,19.8331508636475
2016-07-11,19.5849990844727,19.6499996185303,19.2600002288818,19.6299991607666,1053800,19.5101337432861
2016-07-12,19.7399997711182,20.0650005340576,19.6599998474121,19.9799995422363,634800,19.8579978942871
2016-07-13,20.1149997711182,20.3449993133545,19.8299999237061,20.0300006866455,925800,19.907693862915
2016-07-14,20.1499996185303,20.1749992370605,19.8799991607666,19.8999996185303,759800,19.7784862518311
2016-07-15,20.0049991607666,20.125,19.6700000762939,20.0349998474121,659600,19.9126625061035
2016-07-18,20.0300006866455,20.0750007629395,19.7700004577637,19.9699993133545,347400,19.8480587005615
2016-07-19,20,20.0699996948242,19.7399997711182,19.7649993896484,402400,19.6443099975586
2016-07-20,19.7749996185303,20.1000003814697,19.7199993133545,19.9950008392334,543000,19.8729076385498
2016-07-21,20.0200004577637,20.1900005340576,19.8050003051758,19.9500007629395,289600,19.828182220459
2016-07-22,19.9449996948242,20.1499996185303,19.7800006866455,20.0699996948242,520400,19.9474487304688
2016-07-25,20.0049991607666,20.2250003814697,19.8649997711182,19.8799991607666,571600,19.7586078643799
2016-07-26,19.9249992370605,20.3050003051758,19.7749996185303,20.2450008392334,1010800,20.1213817596436
2016-07-27,20.3799991607666,20.6100006103516,20.1450004577637,20.2749996185303,1049200,20.151195526123
2016-07-28,19.9899997711182,20.0949993133545,18.7600002288818,18.7700004577637,1682200,18.655387878418
2016-07-29,18.6399993896484,18.7999992370605,18.0599994659424,18.1949996948242,1706400,18.0838966369629
2016-08-01,18.1299991607666,18.3700008392334,18.0550003051758,18.3700008392334,665200,18.2578296661377
2016-08-02,18.0699996948242,18.0699996948242,17.4549999237061,17.6550006866455,1076800,17.5471954345703
2016-08-03,17.5900001525879,18,17.5750007629395,17.9200000762939,787400,17.8105773925781
2016-08-04,17.875,17.8899993896484,17.4599990844727,17.7450008392334,796800,17.636646270752
2016-08-05,17.8500003814697,18.0650005340576,17.8349990844727,17.9050006866455,319000,17.7956695556641
2016-08-08,17.9950008392334,18.0149993896484,17.7250003814697,17.7800006866455,411200,17.6714324951172
2016-08-09,17.8299999237061,17.8950004577637,17.7049999237061,17.875,640800,17.7658519744873
2016-08-10,17.9099998474121,17.9099998474121,17.4549999237061,17.5949993133545,660600,17.4875602722168
2016-08-11,17.7199993133545,17.8299999237061,17.5149993896484,17.7150001525879,844000,17.6068286895752
2016-08-12,17.7049999237061,17.7399997711182,17.3500003814697,17.4599990844727,599400,17.3533840179443
2016-08-15,17.5249996185303,17.8400001525879,17.4549999237061,17.6700000762939,379800,17.5621032714844
2016-08-16,17.6049995422363,17.6550006866455,17.5300006866455,17.5599994659424,411600,17.4527740478516
2016-08-17,17.5149993896484,17.5799999237061,17.2900009155273,17.3799991607666,478200,17.2738742828369
2016-08-18,17.4150009155273,17.4750003814697,17.2549991607666,17.4200000762939,316000,17.3136310577393
2016-08-19,17.3600006103516,17.4050006866455,17.1949996948242,17.3500003814697,308400,17.2440586090088
2016-08-22,17.3150005340576,17.4950008392334,17.1299991607666,17.4300003051758,745400,17.3235683441162
2016-08-23,17.5,18.1450004577637,17.4500007629395,18.0300006866455,620000,17.9199066162109
2016-08-24,17.9549999237061,17.9549999237061,17.7199993133545,17.8150005340576,599800,17.7062187194824
2016-08-25,17.7450008392334,18.0049991607666,17.7299995422363,17.9200000762939,550600,17.8105773925781
2016-08-26,17.9950008392334,18.1399993896484,17.7199993133545,17.8500003814697,817800,17.7410049438477
2016-08-29,17.8700008392334,18.0100002288818,17.7299995422363,17.7350006103516,337800,17.6267070770264
2016-08-30,17.75,18.1000003814697,17.7450008392334,18.0650005340576,543600,17.9546928405762
2016-08-31,18.0650005340576,18.0650005340576,17.7549991607666,17.9500007629395,336000,17.8403949737549
2016-09-01,17.9349994659424,18.1299991607666,17.6749992370605,17.8250007629395,391200,17.716157913208
2016-09-02,17.9799995422363,18.2399997711182,17.8950004577637,17.9850006103516,296000,17.8751811981201
2016-09-06,18.0499992370605,18.0900001525879,17.7999992370605,18.0450000762939,244800,17.934814453125
2016-09-07,18.0650005340576,18.4400005340576,17.9899997711182,18.3649997711182,439800,18.2528591156006
2016-09-08,18.3299999237061,18.3299999237061,18.1550006866455,18.1849994659424,367200,18.0739574432373
2016-09-09,18.0599994659424,18.0599994659424,17.2950000762939,17.3600006103516,614000,17.2539978027344
2016-09-12,17.2199993133545,17.7600002288818,17.1200008392334,17.7049999237061,429800,17.5968894958496
2016-09-13,17.5100002288818,17.625,17.0599994659424,17.125,515800,17.0204315185547
2016-09-14,17.1200008392334,17.2549991607666,16.9249992370605,16.9750003814697,479200,16.8713474273682
2016-09-15,16.9200000762939,17.0550003051758,16.7000007629395,16.8099994659424,777600,16.7073535919189
2016-09-16,16.7000007629395,16.7199993133545,16.2649993896484,16.4249992370605,921600,16.3247051239014
2016-09-19,16.5400009155273,16.9249992370605,16.4400005340576,16.4899997711182,759600,16.3893089294434
2016-09-20,16.5200004577637,16.5200004577637,16.0499992370605,16.1700000762939,503400,16.0712623596191
2016-09-21,16.2399997711182,16.4050006866455,16.0599994659424,16.375,580200,16.2750110626221
2016-09-22,16.5650005340576,16.9899997711182,16.4950008392334,16.8999996185303,1028400,16.7968044281006
2016-09-23,16.8349990844727,16.9899997711182,16.7000007629395,16.8700008392334,788000,16.7669887542725
2016-09-26,16.7450008392334,17.0049991607666,16.6749992370605,16.9650001525879,699800,16.8614082336426
2016-09-27,16.9599990844727,17.2600002288818,16.8700008392334,17.1800003051758,852000,17.0750961303711
2016-09-28,17.1599998474121,17.3150005340576,17.0200004577637,17.3050003051758,459800,17.199333190918
2016-09-29,17.1650009155273,17.4050006866455,17.0550003051758,17.0750007629395,437600,16.9707374572754
2016-09-30,17.2399997711182,17.4150009155273,17.0750007629395,17.3500003814697,614600,17.2440586090088
2016-10-03,17.2999992370605,17.3649997711182,17.1350002288818,17.3299999237061,476800,17.2241802215576
2016-10-04,17.3549995422363,17.6049995422363,17.1499996185303,17.2150001525879,356200,17.1098823547363
2016-10-05,17.2900009155273,17.5349998474121,17.2150001525879,17.4200000762939,355200,17.3136310577393
2016-10-06,17.3600006103516,17.4699993133545,17.1900005340576,17.4150009155273,312800,17.3086624145508
2016-10-07,17.4599990844727,17.5249996185303,17.0349998474121,17.0799999237061,423800,16.9757061004639
2016-10-10,17.1900005340576,17.4200000762939,17.1700000762939,17.1900005340576,188600,17.0850353240967
2016-10-11,17.1499996185303,17.1599998474121,16.9699993133545,17.1499996185303,370800,17.0452785491943
2016-10-12,17.1949996948242,17.3549995422363,17.0900001525879,17.1149997711182,339000,17.0104923248291
2016-10-13,16.9599990844727,17.0750007629395,16.7600002288818,16.9150009155273,444400,16.8117141723633
2016-10-14,17.0450000762939,17.2450008392334,16.8799991607666,16.9500007629395,324600,16.8465003967285
2016-10-17,16.9249992370605,17.1499996185303,16.8999996185303,16.8999996185303,257400,16.7968044281006
2016-10-18,17.1000003814697,17.1749992370605,16.9249992370605,16.9249992370605,435400,16.8216514587402
2016-10-19,17.0249996185303,17.2250003814697,16.875,17.1499996185303,346600,17.0452785491943
2016-10-20,16.9750003814697,17.0499992370605,16.6749992370605,16.8500003814697,357400,16.7471103668213
2016-10-21,16.6749992370605,16.7999992370605,16.2900009155273,16.5750007629395,827000,16.4737911224365
2016-10-24,16.7000007629395,16.875,16.5149993896484,16.6000003814697,430000,16.4986381530762
2016-10-25,16.4750003814697,16.5149993896484,16.0149993896484,16.1499996185303,662200,16.051383972168
2016-10-26,16.0750007629395,16.625,16.0249996185303,16.5750007629395,794400,16.4737911224365
2016-10-27,16.1749992370605,16.5499992370605,15.3000001907349,15.3500003814697,1592200,15.2562704086304
2016-10-28,15.1999998092651,15.4750003814697,15,15.4250001907349,1259200,15.3308124542236
2016-10-31,15.3999996185303,15.5749998092651,15.3000001907349,15.4750003814697,495000,15.3805065155029
2016-11-01,15.4750003814697,15.5249996185303,14.8500003814697,15.125,679000,15.0326433181763
2016-11-02,15.1499996185303,15.2250003814697,14.9250001907349,15.0249996185303,600600,14.9332542419434
2016-11-03,15.1000003814697,15.1750001907349,14.8999996185303,14.9750003814697,406200,14.8835601806641
2016-11-04,14.8999996185303,15.6750001907349,14.8999996185303,15.1750001907349,882200,15.0823383331299
2016-11-07,15.375,15.6499996185303,15.3249998092651,15.5,665200,15.4053535461426
2016-11-08,15.3500003814697,15.4499998092651,14.9499998092651,15.3249998092651,566400,15.2314224243164
2016-11-09,15.0749998092651,15.8649997711182,14.9499998092651,15.8000001907349,1044000,15.7035226821899
2016-11-10,15.9250001907349,16.3999996185303,15.7399997711182,16.2999992370605,766600,16.2004680633545
2016-11-11,16.2999992370605,16.9249992370605,16.2999992370605,16.7749996185303,829000,16.6725673675537
2016-11-14,16.9750003814697,17.2999992370605,16.875,17.25,429600,17.1446685791016
2016-11-15,17.2749996185303,17.3999996185303,16.9750003814697,17.2749996185303,445800,17.1695156097412
2016-11-16,17.2749996185303,17.2749996185303,16.9750003814697,17.1499996185303,388400,17.0452785491943
2016-11-17,17.1499996185303,17.75,17.1499996185303,17.6000003814697,603400,17.4925308227539
2016-11-18,17.6749992370605,17.8500003814697,17.4750003814697,17.75,466200,17.6416149139404
2016-11-21,17.7749996185303,17.9750003814697,17.5750007629395,17.8500003814697,291600,17.7410049438477
